dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,de_rating_cp,de_rating_lp,dt_acao_rating,de_acao_rating,de_outlook,link_relatorio
2026-09-25,AFINITTY MF FIDC (ELETRO FIDC) - ÚNICA,https://www.austin.com.br/Historico-Rating/2646/Afinitty_MF_FIDC_(Eletro_FIDC)_-_Única_,FIDCs,brCC,,brCC,2019-02-15,Confirmação,Estável,
2026-09-25,AFINITTY MF FIDC (ELETRO FIDC) - ÚNICA,https://www.austin.com.br/Historico-Rating/2646/Afinitty_MF_FIDC_(Eletro_FIDC)_-_Única_,FIDCs,brCC,,brCC,2018-11-13,Confirmação,Estável,
2026-09-25,AFINITTY MF FIDC (ELETRO FIDC) - ÚNICA,https://www.austin.com.br/Historico-Rating/2646/Afinitty_MF_FIDC_(Eletro_FIDC)_-_Única_,FIDCs,brCC,,brCC,2018-08-15,Confirmação,Estável,
2026-09-25,AFINITTY MF FIDC (ELETRO FIDC) - ÚNICA,https://www.austin.com.br/Historico-Rating/2646/Afinitty_MF_FIDC_(Eletro_FIDC)_-_Única_,FIDCs,brCC,,brCC,2017-08-15,Confirmação,Estável,
2026-09-25,AFINITTY MF FIDC (ELETRO FIDC) - ÚNICA,https://www.austin.com.br/Historico-Rating/2646/Afinitty_MF_FIDC_(Eletro_FIDC)_-_Única_,FIDCs,brCC,,brCC,2017-05-16,Confirmação,Estável,
2026-09-25,AFINITTY MF FIDC (ELETRO FIDC) - ÚNICA,https://www.austin.com.br/Historico-Rating/2646/Afinitty_MF_FIDC_(Eletro_FIDC)_-_Única_,FIDCs,brCC,,brCC,2017-02-24,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2019-08-06,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/AGP_FIDC/9178
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2019-05-03,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2019-02-01,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2018-10-30,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2018-07-30,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2018-05-23,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2018-02-09,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2017-11-14,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2017-08-09,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2017-05-12,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2017-02-15,Confirmação,Estável,
2026-09-25,AGP FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2507/AGP_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2016-08-29,Rating Inicial,Estável,
2026-09-25,ALION MZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4249/Alion_MZ_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brBB-,,brBB-,2025-02-14,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Alion_MZ_FIC_FIDC/10627
2026-09-25,AGROCRED IB I FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3942/Agrocred_IB_I_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBBB-,,brBBB-,2022-08-22,Confirmação,Estável,
2026-09-25,AGROCRED IB I FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3942/Agrocred_IB_I_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBBB-,,brBBB-,2022-06-10,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Agrocred_IB_I_FIDC/10402
2026-09-25,AGROCRED IB I FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/3942/Agrocred_IB_I_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBBB-,,brBBB-,2021-12-10,Rating Inicial,Estável,
2026-09-25,ALLSEC FIDC  - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3685/Allsec_FIDC__-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2020-12-07,Rating Preliminar,,https://www.austin.com.br/Relatorio/Rating/Allsec_FIDC_/10116
2026-09-25,AGROCRED IB I FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3941/Agrocred_IB_I_FIDC_-_Seniores_1ª_série,FIDCs,brA,,brA,2022-08-22,Confirmação,Estável,
2026-09-25,AGROCRED IB I FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3941/Agrocred_IB_I_FIDC_-_Seniores_1ª_série,FIDCs,brA,,brA,2022-06-10,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Agrocred_IB_I_FIDC/10401
2026-09-25,AGROCRED IB I FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3941/Agrocred_IB_I_FIDC_-_Seniores_1ª_série,FIDCs,brA,,brA,2021-12-10,Rating Inicial,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Al_Credit_FIDC_NP_/9714
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2020-02-10,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2019-11-14,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2019-07-26,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2019-05-10,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2019-02-15,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2018-08-01,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2018-05-09,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2018-02-09,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2017-11-01,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brD,,brD,2017-08-18,Confirmação,,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brD,,brD,2017-02-15,Confirmação,,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brD,,brD,2016-11-21,Confirmação,,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brD,,brD,2016-08-15,Rebaixamento,,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brC,,brC,2016-05-20,Confirmação,Negativa,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brCC,,brCC,2015-08-14,Observação Negativa,,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brCC,,brCC,2015-05-13,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brCC,,brCC,2015-02-11,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brCC,,brCC,2014-11-14,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brCC,,brCC,2014-06-18,Confirmação,Estável,
2026-09-25,AL CREDIT FIDC NP  - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/1728/Al_Credit_FIDC_NP__-_Subordinadas_,FIDCs,brCC,,brCC,2013-10-31,Rating Inicial,Estável,
2026-09-25,ALLSEC FIDC  - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3684/Allsec_FIDC__-_Seniores_1ª_série,FIDCs,brA-,,brA-,2020-12-07,Rating Preliminar,,https://www.austin.com.br/Relatorio/Rating/Allsec_FIDC_/10115
2026-09-25,ALION MZ FIC FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4248/Alion_MZ_FIC_FIDC_-_Seniores_Única,FIDCs,brBBB,,brBBB,2025-02-14,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Alion_MZ_FIC_FIDC/10626
2026-09-25,ALLUGG FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/5182/Allugg_FIDC_-_Subordinadas_Mezanino_,FIDCs,brB+,,brB+,2026-04-29,Elevação,Estável,https://www.austin.com.br/Relatorio/Rating/Allugg_FIDC/11590
2026-09-25,ALLUGG FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/5181/Allugg_FIDC_-_Seniores_Única,FIDCs,brBBB,,brBBB,2026-04-29,Elevação,Estável,https://www.austin.com.br/Relatorio/Rating/Allugg_FIDC/11589
2026-09-25,ALUME FIDC - 1ª E 2ª SÉRIES - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4055/Alume_FIDC_-_1ª_e_2ª_Séries_-_Seniores_Única,FIDCs,brAA-,,brAA-,2024-05-17,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Alume_FIDC_-_1ª_e_2ª_Séries/10868
2026-09-25,ALUME FIDC - 1ª E 2ª SÉRIES - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4055/Alume_FIDC_-_1ª_e_2ª_Séries_-_Seniores_Única,FIDCs,brAA-,,brAA-,2022-06-30,Rating Inicial,Estável,
2026-09-25,ALUME FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/4056/Alume_FIDC_-_Subordinadas_,FIDCs,brBB+,,brBB+,2024-05-17,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Alume_FIDC/10869
2026-09-25,ALUME FIDC - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/4056/Alume_FIDC_-_Subordinadas_,FIDCs,brBB+,,brBB+,2022-06-30,Rating Inicial,Estável,
2026-09-25,ALUME FIDC - 3ª E 4ª SÉRIES - SENIORES 3ª SÉRIE,https://www.austin.com.br/Historico-Rating/4530/Alume_FIDC_-_3ª_e_4ª_Séries_-_Seniores_3ª_série,FIDCs,brAA-,,brAA-,2024-05-17,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Alume_FIDC_-_3ª_e_4ª_Séries/10867
2026-09-25,ALVORADA I FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/5141/Alvorada_I_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBBB-,,brBBB-,2026-02-26,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Alvorada_I_FIDC/11550
2026-09-25,ALVORADA I FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/5142/Alvorada_I_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2026-02-26,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Alvorada_I_FIDC/11551
2026-09-25,ALVORADA I FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/5140/Alvorada_I_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2026-02-26,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Alvorada_I_FIDC/11549
2026-09-25,AMAZONAS FIDC - SUBORDINADAS MEZANINO V,https://www.austin.com.br/Historico-Rating/3481/Amazonas_FIDC_-_Subordinadas_Mezanino_V_,FIDCs,brBB+,,brBB+,2020-08-31,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Amazonas_FIDC/9692
2026-09-25,AMAZONAS FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/3479/Amazonas_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brBBB,,brBBB,2020-08-31,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Amazonas_FIDC/9690
2026-09-25,AMAZONAS ENERGIA FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3605/Amazonas_Energia_FIDC_-_Subordinadas_Júnior_,FIDCs,brBB-,,brBB-,2020-08-31,Rating Inicial,Estável,
2026-09-25,AMAZONAS FIDC - SUBORDINADAS MEZANINO IV,https://www.austin.com.br/Historico-Rating/3480/Amazonas_FIDC_-_Subordinadas_Mezanino_IV_,FIDCs,brBBB-,,brBBB-,2020-08-31,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Amazonas_FIDC/9691
2026-09-25,AMAZONAS FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/3476/Amazonas_FIDC_-_Seniores_Única,FIDCs,brAA-,,brAA-,2020-08-31,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Amazonas_FIDC/9687
2026-09-25,AMAZONAS FIDC - SUBORDINADAS MEZANINO II,https://www.austin.com.br/Historico-Rating/3478/Amazonas_FIDC_-_Subordinadas_Mezanino_II_,FIDCs,brBBB+,,brBBB+,2020-08-31,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Amazonas_FIDC/9689
2026-09-25,AMAZONAS FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/3477/Amazonas_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brA-,,brA-,2020-08-31,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Amazonas_FIDC/9688
2026-09-25,ANTECIPA FIDC NP MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3264/Antecipa_FIDC_NP_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brC,,brC,2022-09-09,Confirmação,Estável,
2026-09-25,ANTECIPA FIDC NP MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3264/Antecipa_FIDC_NP_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Antecipa_FIDC_NP_Multissetorial/9716
2026-09-25,ANTECIPA FIDC NP MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3264/Antecipa_FIDC_NP_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2020-02-17,Rebaixamento,Estável,
2026-09-25,ANTECIPA FIDC NP MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3264/Antecipa_FIDC_NP_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-11-14,Observação Negativa,,
2026-09-25,ANTECIPA FIDC NP MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3264/Antecipa_FIDC_NP_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-08-15,Observação Negativa,,
2026-09-25,ANTECIPA FIDC NP MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3264/Antecipa_FIDC_NP_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2019-05-14,Observação Negativa,,
2026-09-25,ANACLETO FIDC  - ÚNICA,https://www.austin.com.br/Historico-Rating/3705/Anacleto_FIDC__-_Única_,FIDCs,brCC,,brCC,2021-02-22,Observação Positiva,Estável,
2026-09-25,APPALOOSA FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4649/APPALOOSA_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBB+,,brBB+,2024-08-08,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/APPALOOSA_FIDC/11021
2026-09-25,ANGÁ SABEMI VIII.I FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3046/Angá_Sabemi_VIIII_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2020-02-13,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Angá_Sabemi_VIIII_FIC_FIDC/9628
2026-09-25,ANGÁ SABEMI VIII.I FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3046/Angá_Sabemi_VIIII_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-11-27,Confirmação,Estável,
2026-09-25,ANGÁ SABEMI VIII.I FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3046/Angá_Sabemi_VIIII_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-09-04,Confirmação,Estável,
2026-09-25,ANGÁ SABEMI VIII.I FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3046/Angá_Sabemi_VIIII_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-05-27,Confirmação,Estável,
2026-09-25,ANGÁ SABEMI VIII.I FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3046/Angá_Sabemi_VIIII_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2019-02-15,Confirmação,Estável,
2026-09-25,ANGÁ SABEMI VIII.I FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3046/Angá_Sabemi_VIIII_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2018-11-12,Confirmação,Estável,
2026-09-25,ANGÁ SABEMI VIII.I FIC FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3046/Angá_Sabemi_VIIII_FIC_FIDC_-_Seniores_1ª_série,FIDCs,brAA-,,brAA-,2018-06-05,Rating Inicial,Estável,
2026-09-25,APUAMA CAPITAL GESTORA DE RECURSOS LTDA.,https://www.austin.com.br/Historico-Rating/4425/Apuama_Capital_Gestora_de_Recursos_Ltda,Gestão,QG3,,QG3,2024-03-21,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Apuama_Capital_Gestora_de_Recursos_Ltda/10795
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2024-07-01,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Aquiraz_FIC_FIDC/10959
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2020-04-02,Observação Negativa,,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2019-08-02,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2019-05-08,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2019-02-04,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2018-06-27,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2018-03-08,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO III,https://www.austin.com.br/Historico-Rating/2824/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_III_,FIDCs,brCCC,,brCCC,2017-11-17,Rating Inicial,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2024-07-01,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Aquiraz_FIC_FIDC/10956
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2020-04-02,Observação Negativa,,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2019-08-02,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2019-05-08,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2019-02-04,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2018-06-27,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2018-03-08,Confirmação,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/2638/Aquiraz_FIC_FIDC_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2017-03-20,Rating Inicial,Estável,
2026-09-25,ANTECIPE FIDC MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3002/Antecipe_FIDC_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brC,,brC,2019-07-26,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Antecipe_FIDC_Multissetorial/9209
2026-09-25,ANTECIPE FIDC MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3002/Antecipe_FIDC_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brC,,brC,2019-05-09,Confirmação,Estável,
2026-09-25,ANTECIPE FIDC MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3002/Antecipe_FIDC_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCC,,brCC,2018-11-06,Rebaixamento,Estável,
2026-09-25,ANTECIPE FIDC MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3002/Antecipe_FIDC_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2018-07-20,Confirmação,Estável,
2026-09-25,ANTECIPE FIDC MULTISSETORIAL - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3002/Antecipe_FIDC_Multissetorial_-_Subordinadas_Júnior_,FIDCs,brCCC,,brCCC,2018-02-09,Rating Inicial,Estável,
2026-09-25,AQUIRAZ FIC FIDC - SUBORDINADAS MEZANINO I,https://www.austin.com.br/Historico-Rating/2639/Aquiraz_FIC_FIDC_-_Subordinadas_Mezanino_I_,FIDCs,brCCC,,brCCC,2024-07-01,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Aquiraz_FIC_FIDC/10957
