dt_captura,no_emissor,link
2026-09-25,Bank of America Merrill Lynch Banco Multiplo S.A.,https://www.fitchratings.com/entity/bank-of-america-merrill-lynch-banco-multiplo-sa-93524890
2026-09-25,Goldman Sachs do Brasil Banco Multiplo S.A.,https://www.fitchratings.com/entity/goldman-sachs-do-brasil-banco-multiplo-sa-96473435
2026-09-25,Novo Banco Continental S.A. - Banco Multiplo,https://www.fitchratings.com/entity/novo-banco-continental-sa-banco-multiplo-97135767
2026-09-25,Banco Inbursa S.A.,https://www.fitchratings.com/entity/banco-inbursa-sa-96672806
2026-09-25,MV24 Capital B.V.,https://www.fitchratings.com/entity/mv24-capital-bv-96723498
2026-09-25,T V V - Terminal de Vila Velha S.A.,https://www.fitchratings.com/entity/t-v-v-terminal-de-vila-velha-sa-97292252
2026-09-25,Guara Norte S.a r.l.,https://www.fitchratings.com/entity/guara-norte-sa-rl-97044825
2026-09-25,Globo Comunicacao e Participacoes S.A.,https://www.fitchratings.com/entity/globo-comunicacao-e-participacoes-sa-87246572
2026-09-25,Alares Internet Participacoes S.A.,https://www.fitchratings.com/entity/alares-internet-participacoes-s-a-97182126
2026-09-25,Usinas Siderurgicas de Minas Gerais S.A. (Usiminas),https://www.fitchratings.com/entity/usinas-siderurgicas-de-minas-gerais-sa-usiminas-84742070
2026-09-25,Opea Securitizadora S.A. 2012-1-69 (Vibra Energia),https://www.fitchratings.com/entity/rb-capital-companhia-de-securitizacao-91840491
2026-09-25,Companhia de Gas de Minas Gerais - Gasmig,https://www.fitchratings.com/entity/companhia-de-gas-de-minas-gerais-gasmig-96692279
2026-09-25,Intelbras S.A. Industria de Telecomunicacao Eletronica Brasileira,https://www.fitchratings.com/entity/intelbras-sa-industria-de-telecomunicacao-eletronica-brasileira-97503302
2026-09-25,Opea Securitizadora S.A. 2021-14-1 (Eldorado),https://www.fitchratings.com/entity/rb-sec-companhia-de-securitizacao-2021-14-eldorado-brasil-97291861
2026-09-25,Ventos de Santa Tereza 07 Energias Renovaveis S.A.,https://www.fitchratings.com/entity/ventos-de-santa-tereza-07-energias-renovaveis-sa-97591492
2026-09-25,Potengi Holdings S.A.,https://www.fitchratings.com/entity/potengi-holdings-sa-97542650
2026-09-25,Veleiros Holdings S.A.,https://www.fitchratings.com/entity/veleiros-holdings-sa-97542659
2026-09-25,AES Tucano Holding II S.A.,https://www.fitchratings.com/entity/aes-tucano-holding-ii-sa-97281834
2026-09-25,Auren Operacoes S.A.,https://www.fitchratings.com/entity/aes-brasil-operacoes-sa-97379391
2026-09-25,Auren Participacoes S.A.,https://www.fitchratings.com/entity/aes-brasil-energia-sa-97281499
2026-09-25,Auren Energia S.A.,https://www.fitchratings.com/entity/vtrm-energia-participacoes-sa-97036543
2026-09-25,CESP - Companhia Energetica de Sao Paulo,https://www.fitchratings.com/entity/cesp-companhia-energetica-de-sao-paulo-97003909
2026-09-25,"Multiplike Securitizadora S.A. 2024-15-1,2,3 (Debentures Multiplike)",https://www.fitchratings.com/entity/multiplike-securitizadora-sa-2024-15-1-2-3-97681046
2026-09-25,Andre Maggi Participacoes S.A.,https://www.fitchratings.com/entity/andre-maggi-participacoes-sa-97060206
2026-09-25,FS I Industria de Etanol S.A,https://www.fitchratings.com/entity/fs-i-industria-de-etanol-sa-97809918
2026-09-25,FS Industria de Biocombustiveis Ltda.,https://www.fitchratings.com/entity/fs-agrisolutions-industria-de-biocombustiveis-ltda-96862589
2026-09-25,Somos Sistemas de Ensino S.A.,https://www.fitchratings.com/entity/somos-sistemas-de-ensino-sa-97273134
2026-09-25,QMC Telecom do Brasil Cessao de Infraestrutura S.A.,https://www.fitchratings.com/entity/qmc-telecom-do-brasil-cessao-de-infraestrutura-sa-97527625
2026-09-25,Mantiqueira Alimentos S.A.,https://www.fitchratings.com/entity/mantiqueira-alimentos-sa-97753425
2026-09-25,Yinson Bergenia Production B.V.,https://www.fitchratings.com/entity/yinson-bergenia-production-bv-97746196
2026-09-25,Gerdau S.A.,https://www.fitchratings.com/entity/gerdau-sa-82273687
2026-09-25,Natura Cosmeticos S.A.,https://www.fitchratings.com/entity/natura-cosmeticos-sa-90714090
2026-09-25,Opea Securitizadora S.A. 2017-1-169 (Localiza),https://www.fitchratings.com/entity/rb-capital-companhia-de-securitizacao-2017-169-localiza-96576289
2026-09-25,Sociedade Beneficente Israelita Brasileira - Hospital Albert Einstein,https://www.fitchratings.com/entity/sociedade-beneficente-israelita-brasileira-hospital-albert-einstein-96628807
2026-09-25,Estado de Mato Grosso do Sul,https://www.fitchratings.com/entity/estado-de-mato-grosso-do-sul-97706435
